日期,合约编码,交易代码,报价时间,到期日,期权类型,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,标的代码,标的收盘价,距离到期日天数,距离到期日时间（折算成年）,无风险利率,Delta,Gamma,Vega,Theta,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,期货代码,期货价格,连续标志
20211125,10003712,510050C2201M03200,2021-11-25,20220126,C,3.2,0.14,0.1477,0.1218,0.1246,4684,3108,5949470,10000,510050,3.254,62,0.169863,0.025,0.6349,1.7124,0.005,-0.0008,0.0033,0.0989,0.1245,0.1315,0.1508,0.1844,0.1759,0.1785,0.1863,IH2201,3223.0,L2
20211126,10003712,510050C2201M03200,2021-11-26,20220126,C,3.2,0.1212,0.1212,0.1029,0.1036,6318,5128,6799474,10000,510050,3.223,61,0.167123,0.0263,0.5828,1.8475,0.0051,-0.0008,0.003,0.1074,0.1263,0.1315,0.152,0.1833,0.1763,0.1784,0.184,IH2201,3192.6,L2
