日期,合约编码,交易代码,报价时间,到期日,期权类型,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,标的代码,标的收盘价,距离到期日天数,距离到期日时间（折算成年）,无风险利率,Delta,Gamma,Vega,Theta,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,期货代码,期货价格,连续标志
20211129,10003385,510050P2112A03400,2021-11-29,20211222,P,3.357,0.18,0.1947,0.1709,0.175,24666,50908,45295541,10129,510050,3.182,23,0.063014,0.0258,-0.9048,1.3619,0.0014,-0.0002,-0.0019,0.1208,0.1322,0.1251,0.1476,0.1808,0.1769,0.179,0.1817,IH2112,3193.0,L1
20211130,10003385,510050P2112A03400,2021-11-30,20211222,P,3.357,0.171,0.203,0.1622,0.1875,18122,49915,33793933,10129,510050,3.164,22,0.060274,0.0269,-0.9359,1.06,0.001,-0.0001,-0.0019,0.1208,0.1277,0.1235,0.1468,0.1803,0.1767,0.1774,0.1817,IH2112,3172.0,L1
20211201,10003385,510050P2112A03400,2021-12-01,20211222,P,3.357,0.187,0.1892,0.172,0.1773,8696,47019,16003471,10129,510050,3.176,21,0.057534,0.0213,-0.9852,0.4749,0.0003,0.0001,-0.0019,0.1239,0.1251,0.1243,0.1468,0.1803,0.1767,0.1775,0.178,IH2112,3184.8,L1
20211202,10003385,510050P2112A03400,2021-12-02,20211222,P,3.357,0.1827,0.1906,0.1583,0.1659,16228,45238,27890833,10129,510050,3.188,20,0.054795,0.0211,-0.9746,0.7226,0.0004,0.0001,-0.0018,0.1183,0.1222,0.1232,0.1468,0.1804,0.1768,0.1775,0.1772,IH2112,3196.0,L1
20211203,10003385,510050P2112A03400,2021-12-03,20211222,P,3.357,0.1633,0.1676,0.142,0.142,26942,42639,41579658,10129,510050,3.215,19,0.052055,0.0221,-0.9135,1.6065,0.0012,-0.0002,-0.0016,0.1087,0.1264,0.1209,0.1411,0.1809,0.1772,0.1778,0.1774,IH2112,3223.8,L1
20211206,10003385,510050P2112A03400,2021-12-06,20211222,P,3.357,0.1408,0.1408,0.1152,0.1331,27993,41685,35489870,10129,510050,3.225,16,0.043836,0.0219,-0.9032,1.7844,0.0012,-0.0003,-0.0013,0.1107,0.1264,0.1216,0.1413,0.181,0.1772,0.1774,0.1749,IH2112,3233.0,L1
20211207,10003385,510050P2112A03400,2021-12-07,20211222,P,3.357,0.123,0.1263,0.1052,0.112,27046,40861,32232856,10129,510050,3.251,15,0.041096,0.0228,-0.8319,2.4255,0.0017,-0.0007,-0.0012,0.1169,0.1292,0.1234,0.1421,0.1807,0.1774,0.1766,0.1751,IH2112,3259.6,L1
20211208,10003385,510050P2112A03400,2021-12-08,20211222,P,3.357,0.1078,0.1189,0.0729,0.0736,66654,50420,59401525,10129,510050,3.301,14,0.038356,0.0233,-0.6877,3.3994,0.0023,-0.0012,-0.0009,0.1392,0.137,0.1264,0.1437,0.171,0.1786,0.1777,0.1751,IH2112,3313.2,L1
20211209,10003385,510050P2112A03400,2021-12-09,20211222,P,3.357,0.0701,0.0729,0.0337,0.0432,193283,76377,93594424,10129,510050,3.352,13,0.035616,0.0239,-0.5018,3.7796,0.0025,-0.0015,-0.0006,0.1504,0.1272,0.1336,0.1452,0.1642,0.179,0.1788,0.1759,IH2112,3363.2,L1
20211210,10003385,510050P2112A03400,2021-12-10,20211222,P,3.357,0.05,0.0513,0.0411,0.0414,101804,71821,47128557,10129,510050,3.349,12,0.032877,0.0227,-0.5169,4.1239,0.0024,-0.0015,-0.0006,0.1364,0.1261,0.1329,0.1435,0.1637,0.1784,0.178,0.1759,IH2112,3363.4,L1
20211213,10003385,510050P2112A03400,2021-12-13,20211222,P,3.357,0.0289,0.0369,0.0183,0.0369,175503,92362,47995345,10129,510050,3.354,9,0.024658,0.0225,-0.4996,4.3815,0.0021,-0.0019,-0.0004,0.1037,0.126,0.1321,0.1433,0.1631,0.1784,0.1777,0.1758,IH2112,3367.0,L1
20211214,10003385,510050P2112A03400,2021-12-14,20211222,P,3.357,0.0429,0.0451,0.0326,0.041,131453,78165,52263127,10129,510050,3.337,8,0.021918,0.0234,-0.5885,5.0198,0.0019,-0.0018,-0.0004,0.102,0.128,0.128,0.1403,0.1613,0.1783,0.1773,0.1732,IH2112,3356.8,L1
20211215,10003385,510050P2112A03400,2021-12-15,20211222,P,3.357,0.042,0.0598,0.0365,0.0595,134555,74366,66838206,10129,510050,3.304,7,0.019178,0.0233,-0.782,4.5467,0.0013,-0.0012,-0.0005,0.1269,0.1313,0.1282,0.1416,0.1572,0.1787,0.1769,0.1733,IH2112,3321.0,L1
20211216,10003385,510050P2112A03400,2021-12-16,20211222,P,3.357,0.0548,0.0674,0.049,0.05,120305,65429,69611685,10129,510050,3.315,6,0.016438,0.0222,-0.7448,5.2896,0.0014,-0.0015,-0.0004,0.1269,0.125,0.1267,0.1377,0.1571,0.1783,0.177,0.1732,IH2112,3330.8,L1
20211217,10003385,510050P2112A03400,2021-12-17,20211222,P,3.357,0.0528,0.0914,0.048,0.0882,119002,52174,87272079,10129,510050,3.265,5,0.013699,0.0207,-0.9381,2.1037,0.0005,-0.0005,-0.0004,0.1545,0.1317,0.1345,0.1386,0.1591,0.1795,0.1776,0.1733,IH2112,3284.2,L1
20211220,10003385,510050P2112A03400,2021-12-20,20211222,P,3.357,0.0983,0.12,0.0772,0.1151,92673,41850,92884766,10129,510050,3.243,2,0.005479,0.0213,-0.9477,1.5636,0.0003,-0.0016,-0.0002,0.1594,0.1339,0.1356,0.1387,0.1594,0.1795,0.1778,0.1735,,,L1
20211221,10003385,510050P2112A03400,2021-12-21,20211222,P,3.357,0.1061,0.1151,0.0927,0.0983,38833,17496,39731170,10129,510050,3.258,1,0.00274,0.0188,-0.9949,0.3892,0.0,-0.0001,-0.0001,0.1559,0.1342,0.136,0.1376,0.1591,0.1783,0.1774,0.1723,,,L1
20211222,10003385,510050P2112A03400,2021-12-22,20211222,P,3.357,0.0906,0.1167,0.0868,0.1031,32877,6302,35770236,10129,510050,3.244,0,0.0,0.0,,,,,,0.1332,0.1342,0.1355,0.1353,0.1582,0.1783,0.1742,0.1723,,,L1
