日期,合约编码,交易代码,报价时间,到期日,期权类型,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,标的代码,标的收盘价,距离到期日天数,距离到期日时间（折算成年）,无风险利率,Delta,Gamma,Vega,Theta,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,期货代码,期货价格,连续标志
20211129,10003720,510050P2201A03100,2021-11-29,20220126,P,3.061,0.0333,0.0428,0.0316,0.0331,7767,14910,2689592,10129,510050,3.182,58,0.158904,0.0255,-0.2509,1.4913,0.004,-0.0005,-0.0013,0.1208,0.1322,0.1251,0.1476,0.1808,0.1769,0.179,0.1817,IH2201,3195.8,L2
20211130,10003720,510050P2201A03100,2021-11-30,20220126,P,3.061,0.0319,0.0418,0.0285,0.0364,3086,13754,1079891,10129,510050,3.164,57,0.156164,0.0307,-0.2728,1.5832,0.0042,-0.0005,-0.0014,0.1208,0.1277,0.1235,0.1468,0.1803,0.1767,0.1774,0.1817,IH2201,3175.4,L2
20211201,10003720,510050P2201A03100,2021-12-01,20220126,P,3.061,0.0369,0.0399,0.0301,0.0318,2638,13422,888673,10129,510050,3.176,56,0.153425,0.0254,-0.2523,1.5662,0.004,-0.0005,-0.0013,0.1239,0.1251,0.1243,0.1468,0.1803,0.1767,0.1775,0.178,IH2201,3190.6,L2
20211202,10003720,510050P2201A03100,2021-12-02,20220126,P,3.061,0.033,0.0357,0.0246,0.0263,5725,13082,1632167,10129,510050,3.188,55,0.150685,0.025,-0.2255,1.5332,0.0037,-0.0005,-0.0011,0.1183,0.1222,0.1232,0.1468,0.1804,0.1768,0.1775,0.1772,IH2201,3196.4,L2
20211203,10003720,510050P2201A03100,2021-12-03,20220126,P,3.061,0.0261,0.0262,0.0197,0.0199,6627,13863,1466365,10129,510050,3.215,54,0.147945,0.0261,-0.1826,1.3615,0.0033,-0.0004,-0.0009,0.1087,0.1264,0.1209,0.1411,0.1809,0.1772,0.1778,0.1774,IH2201,3225.2,L2
20211206,10003720,510050P2201A03100,2021-12-06,20220126,P,3.061,0.02,0.02,0.0145,0.0164,7584,14937,1206451,10129,510050,3.225,51,0.139726,0.027,-0.1612,1.3012,0.0029,-0.0004,-0.0007,0.1107,0.1264,0.1216,0.1413,0.181,0.1772,0.1774,0.1749,IH2201,3235.8,L2
20211207,10003720,510050P2201A03100,2021-12-07,20220126,P,3.061,0.015,0.0158,0.0132,0.0134,5148,16097,749140,10129,510050,3.251,50,0.136986,0.027,-0.1341,1.1207,0.0026,-0.0004,-0.0006,0.1169,0.1292,0.1234,0.1421,0.1807,0.1774,0.1766,0.1751,IH2201,3260.2,L2
20211208,10003720,510050P2201A03100,2021-12-08,20220126,P,3.061,0.0129,0.0142,0.0092,0.0092,9084,16109,1017109,10129,510050,3.301,49,0.134247,0.0274,-0.0942,0.8256,0.002,-0.0003,-0.0004,0.1392,0.137,0.1264,0.1437,0.171,0.1786,0.1777,0.1751,IH2201,3316.6,L2
20211209,10003720,510050P2201A03100,2021-12-09,20220126,P,3.061,0.0095,0.0096,0.0061,0.007,8988,14213,702989,10129,510050,3.352,48,0.131507,0.0279,-0.0702,0.6124,0.0016,-0.0003,-0.0003,0.1504,0.1272,0.1336,0.1452,0.1642,0.179,0.1788,0.1759,IH2201,3367.4,L2
20211210,10003720,510050P2201A03100,2021-12-10,20220126,P,3.061,0.0079,0.008,0.0062,0.0063,2605,13532,181935,10129,510050,3.349,47,0.128767,0.0278,-0.0661,0.6045,0.0015,-0.0003,-0.0003,0.1364,0.1261,0.1329,0.1435,0.1637,0.1784,0.178,0.1759,IH2201,3371.2,L2
20211213,10003720,510050P2201A03100,2021-12-13,20220126,P,3.061,0.0056,0.006,0.0038,0.006,4835,12924,239430,10129,510050,3.354,44,0.120548,0.0284,-0.0633,0.5842,0.0014,-0.0003,-0.0003,0.1037,0.126,0.1321,0.1433,0.1631,0.1784,0.1777,0.1758,IH2201,3377.4,L2
20211214,10003720,510050P2201A03100,2021-12-14,20220126,P,3.061,0.0061,0.0068,0.0055,0.0065,2861,12512,177514,10129,510050,3.337,43,0.117808,0.0302,-0.0694,0.6444,0.0015,-0.0003,-0.0003,0.102,0.128,0.128,0.1403,0.1613,0.1783,0.1773,0.1732,IH2201,3364.0,L2
20211215,10003720,510050P2201A03100,2021-12-15,20220126,P,3.061,0.0068,0.007,0.0055,0.007,2030,12473,126481,10129,510050,3.304,42,0.115068,0.0299,-0.0792,0.7727,0.0017,-0.0003,-0.0003,0.1269,0.1313,0.1282,0.1416,0.1572,0.1787,0.1769,0.1733,IH2201,3330.4,L2
20211216,10003720,510050P2201A03100,2021-12-16,20220126,P,3.061,0.0068,0.0077,0.0053,0.0058,2748,12118,172923,10129,510050,3.315,41,0.112329,0.0292,-0.0683,0.6993,0.0015,-0.0003,-0.0003,0.1269,0.125,0.1267,0.1377,0.1571,0.1783,0.177,0.1732,IH2201,3346.0,L2
20211217,10003720,510050P2201A03100,2021-12-17,20220126,P,3.061,0.0061,0.0094,0.0053,0.0094,5086,14360,390775,10129,510050,3.265,40,0.109589,0.0298,-0.1058,1.0092,0.002,-0.0004,-0.0004,0.1545,0.1317,0.1345,0.1386,0.1591,0.1795,0.1776,0.1733,IH2201,3295.6,L2
20211220,10003720,510050P2201A03100,2021-12-20,20220126,P,3.061,0.0096,0.0136,0.0066,0.0128,6837,15580,703569,10129,510050,3.243,37,0.10137,0.0312,-0.1347,1.1808,0.0022,-0.0005,-0.0005,0.1594,0.1339,0.1356,0.1387,0.1594,0.1795,0.1778,0.1735,IH2201,3273.0,L2
20211221,10003720,510050P2201A03100,2021-12-21,20220126,P,3.061,0.012,0.012,0.0077,0.0083,6008,14613,570752,10129,510050,3.258,36,0.09863,0.0321,-0.1005,1.0333,0.0018,-0.0004,-0.0003,0.1559,0.1342,0.136,0.1376,0.1591,0.1783,0.1774,0.1723,IH2201,3288.4,L2
20211222,10003720,510050P2201A03100,2021-12-22,20220126,P,3.061,0.0072,0.0099,0.0071,0.0094,5955,14541,537498,10129,510050,3.244,35,0.09589,0.0323,-0.113,1.1449,0.0019,-0.0004,-0.0004,0.1332,0.1342,0.1355,0.1353,0.1582,0.1783,0.1742,0.1723,IH2201,3274.2,L2
20211223,10003720,510050P2201A03100,2021-12-23,20220126,P,3.061,0.0085,0.0086,0.0047,0.0049,8525,18682,610584,10129,510050,3.275,34,0.093151,0.0308,-0.0689,0.8396,0.0013,-0.0003,-0.0002,0.115,0.137,0.124,0.1365,0.1566,0.1785,0.1742,0.1722,IH2201,3307.8,L1
20211224,10003720,510050P2201A03100,2021-12-24,20220126,P,3.061,0.0045,0.0063,0.0041,0.0057,4567,18801,235388,10129,510050,3.273,33,0.090411,0.0296,-0.0766,0.8856,0.0014,-0.0003,-0.0002,0.1151,0.1322,0.1235,0.1359,0.1561,0.1784,0.1742,0.1718,IH2201,3298.0,L1
20211227,10003720,510050P2201A03100,2021-12-27,20220126,P,3.061,0.0058,0.0062,0.0043,0.0047,3795,18564,205215,10129,510050,3.268,30,0.082192,0.03,-0.0689,0.8731,0.0012,-0.0003,-0.0002,0.1134,0.1229,0.1236,0.1306,0.1552,0.1778,0.174,0.1713,IH2201,3304.0,L1
20211228,10003720,510050P2201A03100,2021-12-28,20220126,P,3.061,0.0039,0.0047,0.003,0.0031,5995,19120,225850,10129,510050,3.286,29,0.079452,0.0307,-0.0494,0.6896,0.0009,-0.0002,-0.0001,0.1189,0.121,0.1245,0.131,0.1554,0.1707,0.1741,0.1711,IH2201,3320.8,L1
20211229,10003720,510050P2201A03100,2021-12-29,20220126,P,3.061,0.003,0.0101,0.003,0.0099,17296,22357,1341158,10129,510050,3.225,28,0.076712,0.0274,-0.1253,1.3246,0.0018,-0.0005,-0.0003,0.1414,0.1403,0.1346,0.1364,0.1584,0.1727,0.1751,0.1722,IH2201,3250.2,L1
20211230,10003720,510050P2201A03100,2021-12-30,20220126,P,3.061,0.0097,0.0101,0.0041,0.0057,15846,24400,975416,10129,510050,3.247,27,0.073973,0.0306,-0.0836,1.05,0.0014,-0.0004,-0.0002,0.1461,0.1415,0.1327,0.1367,0.1534,0.1729,0.1753,0.1721,IH2201,3277.0,L1
20211231,10003720,510050P2201A03100,2021-12-31,20220126,P,3.061,0.0045,0.0057,0.0039,0.005,6928,25163,342415,10129,510050,3.256,26,0.071233,0.0319,-0.0747,0.9606,0.0012,-0.0004,-0.0002,0.1284,0.139,0.1284,0.1309,0.1519,0.1729,0.1671,0.172,IH2201,3279.4,L1
20220104,10003720,510050P2201A03100,2022-01-04,20220126,P,3.061,0.004,0.0116,0.0038,0.0048,25814,34489,2133887,10129,510050,3.247,22,0.060274,0.0206,-0.0759,1.0312,0.0011,-0.0004,-0.0002,0.1244,0.1392,0.1287,0.1305,0.1501,0.1719,0.167,0.1712,IH2201,3269.8,L1
20220105,10003720,510050P2201A03100,2022-01-05,20220126,P,3.061,0.0051,0.0074,0.0029,0.0054,9419,31451,461958,10129,510050,3.241,21,0.057534,0.0219,-0.0835,1.1036,0.0012,-0.0005,-0.0002,0.1222,0.1365,0.1282,0.1302,0.1454,0.1718,0.167,0.1708,IH2201,3264.0,L1
20220106,10003720,510050P2201A03100,2022-01-06,20220126,P,3.061,0.007,0.015,0.0062,0.0104,38608,37479,4339250,10129,510050,3.193,20,0.054795,0.0218,-0.1469,1.7062,0.0017,-0.0007,-0.0003,0.1408,0.1334,0.1343,0.1319,0.1469,0.1726,0.1679,0.1716,IH2201,3212.8,L1
20220107,10003720,510050P2201A03100,2022-01-07,20220126,P,3.061,0.0103,0.0103,0.0048,0.0074,16603,37617,1090305,10129,510050,3.207,19,0.052055,0.0224,-0.115,1.4954,0.0014,-0.0006,-0.0002,0.1319,0.1204,0.1342,0.1317,0.1449,0.1727,0.168,0.1716,IH2201,3226.8,L1
20220110,10003720,510050P2201A03100,2022-01-10,20220126,P,3.061,0.006,0.0104,0.004,0.0047,10011,38671,643692,10129,510050,3.216,16,0.043836,0.0214,-0.0846,1.2993,0.001,-0.0006,-0.0001,0.134,0.1216,0.1318,0.1308,0.1448,0.1714,0.1681,0.1712,IH2201,3238.4,L1
20220111,10003720,510050P2201A03100,2022-01-11,20220126,P,3.061,0.0046,0.0069,0.003,0.0064,13444,40639,661739,10129,510050,3.196,15,0.041096,0.0216,-0.1112,1.6178,0.0012,-0.0007,-0.0001,0.1357,0.1217,0.1278,0.1256,0.1406,0.1688,0.168,0.1713,IH2201,3217.2,L1
20220112,10003720,510050P2201A03100,2022-01-12,20220126,P,3.061,0.0053,0.0053,0.0023,0.0027,12157,38412,469665,10129,510050,3.22,14,0.038356,0.0211,-0.0583,1.0915,0.0007,-0.0004,-0.0001,0.1391,0.126,0.1282,0.1257,0.1402,0.1685,0.1681,0.17,IH2201,3244.4,L1
20220113,10003720,510050P2201A03100,2022-01-13,20220126,P,3.061,0.0027,0.0101,0.002,0.0091,24857,34627,1737810,10129,510050,3.166,13,0.035616,0.0219,-0.1559,2.1766,0.0014,-0.001,-0.0002,0.1334,0.1338,0.1371,0.13,0.1429,0.17,0.1692,0.1711,IH2201,3181.6,L1
20220114,10003720,510050P2201A03100,2022-01-14,20220126,P,3.061,0.0099,0.0191,0.0099,0.0153,68808,39055,9804690,10129,510050,3.12,12,0.032877,0.0225,-0.2572,3.3174,0.0018,-0.0013,-0.0003,0.1376,0.139,0.1426,0.1322,0.1448,0.1712,0.1701,0.1718,IH2201,3136.8,L1
20220117,10003720,510050P2201A03100,2022-01-17,20220126,P,3.061,0.0141,0.0159,0.0071,0.0099,44979,41709,5063311,10129,510050,3.131,9,0.024658,0.0231,-0.1998,3.1935,0.0014,-0.0013,-0.0002,0.1387,0.1333,0.1406,0.1301,0.1404,0.1712,0.1701,0.1718,IH2201,3147.8,L1
20220118,10003720,510050P2201A03100,2022-01-18,20220126,P,3.061,0.012,0.0122,0.0023,0.0026,35047,40375,1665550,10129,510050,3.169,8,0.021918,0.0223,-0.0741,1.8047,0.0007,-0.0007,-0.0001,0.1596,0.1407,0.145,0.1328,0.1418,0.1721,0.1708,0.1721,IH2201,3186.2,L1
20220119,10003720,510050P2201A03100,2022-01-19,20220126,P,3.061,0.0026,0.0038,0.0019,0.0023,15047,38848,396018,10129,510050,3.169,7,0.019178,0.0222,-0.0686,1.7518,0.0006,-0.0007,-0.0,0.16,0.1392,0.1428,0.1323,0.1417,0.1715,0.1706,0.1711,IH2201,3187.4,L1
20220120,10003720,510050P2201A03100,2022-01-20,20220126,P,3.061,0.0023,0.0023,0.0005,0.0008,12914,35992,124319,10129,510050,3.214,6,0.016438,0.0221,-0.0256,0.7321,0.0002,-0.0004,-0.0,0.1619,0.1487,0.1417,0.1334,0.1425,0.1638,0.1714,0.1719,IH2201,3233.6,L1
20220121,10003720,510050P2201A03100,2022-01-21,20220126,P,3.061,0.001,0.0018,0.0004,0.0008,10417,31866,100084,10129,510050,3.206,5,0.013699,0.0218,-0.0267,0.7944,0.0002,-0.0005,-0.0,0.1612,0.1443,0.1335,0.1335,0.1413,0.1573,0.1706,0.1719,IH2201,3214.2,L1
20220124,10003720,510050P2201A03100,2022-01-24,20220126,P,3.061,0.001,0.002,0.0003,0.0003,8659,29839,62696,10129,510050,3.195,2,0.005479,0.0215,-0.0136,0.558,0.0001,-0.0005,-0.0,0.1611,0.1445,0.1336,0.1331,0.1403,0.1569,0.1702,0.1712,,,L1
20220125,10003720,510050P2201A03100,2022-01-25,20220126,P,3.061,0.0004,0.0038,0.0004,0.0033,20484,24460,357983,10129,510050,3.129,1,0.00274,0.0195,-0.1156,3.3585,0.0003,-0.0056,-0.0,0.1885,0.1599,0.144,0.139,0.1443,0.1591,0.1721,0.1726,,,L1
20220126,10003720,510050P2201A03100,2022-01-26,20220126,P,3.061,0.0015,0.0015,0.0001,0.0001,6158,21992,19371,10129,510050,3.144,0,0.0,0.0,,,,,,0.1853,0.1595,0.1452,0.1375,0.142,0.1578,0.1721,0.1723,,,L1
