日期,合约编码,交易代码,报价时间,到期日,期权类型,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,标的代码,标的收盘价,距离到期日天数,距离到期日时间（折算成年）,无风险利率,Delta,Gamma,Vega,Theta,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,期货代码,期货价格,连续标志
20211129,10003387,510050P2112A03600,2021-11-29,20211222,P,3.554,0.37,0.3858,0.36,0.3665,873,8341,3279140,10129,510050,3.182,23,0.063014,0.0258,-0.9937,0.1296,0.0001,0.0002,-0.0022,0.1208,0.1322,0.1251,0.1476,0.1808,0.1769,0.179,0.1817,IH2112,3193.0,L1
20211130,10003387,510050P2112A03600,2021-11-30,20211222,P,3.554,0.3624,0.3939,0.3525,0.3789,445,7956,1705871,10129,510050,3.164,22,0.060274,0.0269,-0.9978,0.0548,0.0001,0.0002,-0.0021,0.1208,0.1277,0.1235,0.1468,0.1803,0.1767,0.1774,0.1817,IH2112,3172.0,L1
20211201,10003387,510050P2112A03600,2021-12-01,20211222,P,3.554,0.3756,0.3801,0.364,0.3665,506,7948,1913418,10129,510050,3.176,21,0.057534,0.0213,-0.9898,0.1796,0.0002,0.0001,-0.002,0.1239,0.1251,0.1243,0.1468,0.1803,0.1767,0.1775,0.178,IH2112,3184.8,L1
20211202,10003387,510050P2112A03600,2021-12-02,20211222,P,3.554,0.369,0.3822,0.3492,0.3562,369,7798,1338747,10129,510050,3.188,20,0.054795,0.0211,-0.9997,0.0101,0.0,0.0002,-0.0019,0.1183,0.1222,0.1232,0.1468,0.1804,0.1768,0.1775,0.1772,IH2112,3196.0,L1
20211203,10003387,510050P2112A03600,2021-12-03,20211222,P,3.554,0.3526,0.3595,0.3327,0.3327,692,7465,2403912,10129,510050,3.215,19,0.052055,0.0221,-0.9881,0.2216,0.0002,0.0001,-0.0018,0.1087,0.1264,0.1209,0.1411,0.1809,0.1772,0.1778,0.1774,IH2112,3223.8,L1
20211206,10003387,510050P2112A03600,2021-12-06,20211222,P,3.554,0.3297,0.3297,0.3004,0.3228,933,7196,2943845,10129,510050,3.225,16,0.043836,0.0219,-0.9978,0.063,0.0,0.0002,-0.0016,0.1107,0.1264,0.1216,0.1413,0.181,0.1772,0.1774,0.1749,IH2112,3233.0,L1
20211207,10003387,510050P2112A03600,2021-12-07,20211222,P,3.554,0.3133,0.3155,0.2926,0.3023,681,7059,2110764,10129,510050,3.251,15,0.041096,0.0228,-0.9592,0.5393,0.0006,-0.0003,-0.0014,0.1169,0.1292,0.1234,0.1421,0.1807,0.1774,0.1766,0.1751,IH2112,3259.6,L1
20211208,10003387,510050P2112A03600,2021-12-08,20211222,P,3.554,0.3,0.3068,0.249,0.2501,972,6858,2665222,10129,510050,3.301,14,0.038356,0.0233,-0.9918,0.2248,0.0001,0.0001,-0.0014,0.1392,0.137,0.1264,0.1437,0.171,0.1786,0.1777,0.1751,IH2112,3313.2,L1
20211209,10003387,510050P2112A03600,2021-12-09,20211222,P,3.554,0.2472,0.2478,0.1684,0.2014,4832,7445,9616609,10129,510050,3.352,13,0.035616,0.0239,-0.9496,0.8903,0.0007,-0.0002,-0.0012,0.1504,0.1272,0.1336,0.1452,0.1642,0.179,0.1788,0.1759,IH2112,3363.2,L1
20211210,10003387,510050P2112A03600,2021-12-10,20211222,P,3.554,0.2075,0.2159,0.1989,0.2043,2497,6718,5239158,10129,510050,3.349,12,0.032877,0.0227,-0.9572,0.804,0.0006,-0.0002,-0.0011,0.1364,0.1261,0.1329,0.1435,0.1637,0.1784,0.178,0.1759,IH2112,3363.4,L1
20211213,10003387,510050P2112A03600,2021-12-13,20211222,P,3.554,0.1847,0.2041,0.1404,0.2041,6199,7451,10368562,10129,510050,3.354,9,0.024658,0.0225,-0.9073,1.1609,0.0009,-0.0011,-0.0008,0.1037,0.126,0.1321,0.1433,0.1631,0.1784,0.1777,0.1758,IH2112,3367.0,L1
20211214,10003387,510050P2112A03600,2021-12-14,20211222,P,3.554,0.207,0.2212,0.1956,0.211,1782,7183,3757938,10129,510050,3.337,8,0.021918,0.0234,-0.9821,0.4472,0.0002,-0.0,-0.0008,0.102,0.128,0.128,0.1403,0.1613,0.1783,0.1773,0.1732,IH2112,3356.8,L1
20211215,10003387,510050P2112A03600,2021-12-15,20211222,P,3.554,0.2146,0.2466,0.208,0.2466,5270,6961,12028695,10129,510050,3.304,7,0.019178,0.0233,-0.9978,0.0838,0.0,0.0002,-0.0007,0.1269,0.1313,0.1282,0.1416,0.1572,0.1787,0.1769,0.1733,IH2112,3321.0,L1
